2024-06-04T10:57:56Z,"MSSL- LA66N710706",18.2;67;3.64;3356;7;43
2024-06-04T11:17:56Z,"MSSL- LA66N710706",18.2;68;3.64;3357;7;48
2024-06-04T11:37:56Z,"MSSL- LA66N710706",18.3;67;3.64;3358;7;44
2024-06-04T12:17:55Z,"MSSL- LA66N710706",18.9;68;3.64;3360;7;52
2024-06-04T12:37:55Z,"MSSL- LA66N710706",19.3;68;3.64;3361;7;37
2024-06-04T12:57:55Z,"MSSL- LA66N710706",19.8;68;3.64;3362;7;50
2024-06-04T13:17:54Z,"MSSL- LA66N710706",20.1;68;3.64;3363;7;41
2024-06-04T13:37:54Z,"MSSL- LA66N710706",20.3;68;3.64;3364;7;43
2024-06-04T13:57:54Z,"MSSL- LA66N710706",20.7;67;3.64;3365;7;54
2024-06-04T14:17:54Z,"MSSL- LA66N710706",21.1;67;3.64;3366;7;41
2024-06-04T14:37:53Z,"MSSL- LA66N710706",21.3;67;3.64;3367;7;32
2024-06-04T14:57:53Z,"MSSL- LA66N710706",21.6;67;3.64;3368;7;55
2024-06-04T15:17:53Z,"MSSL- LA66N710706",22;66;3.64;3369;7;49
2024-06-04T15:37:52Z,"MSSL- LA66N710706",22.5;66;3.64;3370;7;51
2024-06-04T15:57:52Z,"MSSL- LA66N710706",22.8;65;3.64;3371;7;36
2024-06-04T16:17:52Z,"MSSL- LA66N710706",23.2;65;3.64;3372;7;32
2024-06-04T16:37:52Z,"MSSL- LA66N710706",23.7;63;3.64;3373;7;51
2024-06-04T16:57:51Z,"MSSL- LA66N710706",24.2;62;3.64;3374;7;49
2024-06-04T17:17:51Z,"MSSL- LA66N710706",24.7;62;3.64;3375;7;41
2024-06-04T17:37:51Z,"MSSL- LA66N710706",24.8;62;3.64;3376;7;57
2024-06-04T17:57:50Z,"MSSL- LA66N710706",24.7;61;3.64;3377;7;57
2024-06-04T18:17:50Z,"MSSL- LA66N710706",24.3;61;3.64;3378;7;43
2024-06-04T18:37:50Z,"MSSL- LA66N710706",24;62;3.64;3379;7;39
2024-06-04T18:57:50Z,"MSSL- LA66N710706",23.6;62;3.64;3380;7;42
2024-06-04T19:17:49Z,"MSSL- LA66N710706",23.1;60;3.64;3381;7;54
2024-06-04T19:37:49Z,"MSSL- LA66N710706",22.8;61;3.64;3382;7;49
2024-06-04T19:57:49Z,"MSSL- LA66N710706",22.4;61;3.64;3383;7;40
2024-06-04T20:17:48Z,"MSSL- LA66N710706",22.1;61;3.64;3384;7;55
2024-06-04T20:37:48Z,"MSSL- LA66N710706",21.9;61;3.64;3385;7;50
2024-06-04T20:57:48Z,"MSSL- LA66N710706",21.6;61;3.64;3386;7;50
2024-06-04T21:17:48Z,"MSSL- LA66N710706",21.4;61;3.64;3387;7;46
2024-06-04T21:37:47Z,"MSSL- LA66N710706",21.1;61;3.64;3388;7;42
2024-06-04T21:57:47Z,"MSSL- LA66N710706",20.9;61;3.64;3389;7;59
2024-06-04T22:17:47Z,"MSSL- LA66N710706",20.5;61;3.64;3390;7;39
2024-06-04T22:37:46Z,"MSSL- LA66N710706",20.3;61;3.64;3391;7;49
2024-06-04T22:57:46Z,"MSSL- LA66N710706",20;63;3.64;3392;7;40
2024-06-04T23:17:46Z,"MSSL- LA66N710706",19.7;64;3.64;3393;7;53
2024-06-04T23:37:46Z,"MSSL- LA66N710706",19.4;64;3.64;3394;7;49
2024-06-04T23:57:45Z,"MSSL- LA66N710706",19;65;3.64;3395;7;48
2024-06-05T00:17:45Z,"MSSL- LA66N710706",18.8;65;3.64;3396;7;43
2024-06-05T00:37:45Z,"MSSL- LA66N710706",18.6;66;3.64;3397;7;49
2024-06-05T00:57:44Z,"MSSL- LA66N710706",18.4;68;3.64;3398;7;54
2024-06-05T01:17:44Z,"MSSL- LA66N710706",18.2;67;3.64;3399;7;48
2024-06-05T01:37:44Z,"MSSL- LA66N710706",18;68;3.64;3400;7;56
2024-06-05T01:57:44Z,"MSSL- LA66N710706",17.8;67;3.64;3401;7;40
2024-06-05T02:17:43Z,"MSSL- LA66N710706",17.6;66;3.64;3402;7;51
2024-06-05T02:37:43Z,"MSSL- LA66N710706",17.3;66;3.64;3403;7;47
2024-06-05T02:57:43Z,"MSSL- LA66N710706",17.1;66;3.64;3404;7;34
2024-06-05T03:17:43Z,"MSSL- LA66N710706",16.8;66;3.64;3405;7;45
2024-06-05T03:37:42Z,"MSSL- LA66N710706",16.7;66;3.64;3406;7;49
2024-06-05T03:57:42Z,"MSSL- LA66N710706",16.6;66;3.64;3407;7;38
2024-06-05T04:17:42Z,"MSSL- LA66N710706",16.5;66;3.64;3408;7;63
2024-06-05T04:37:41Z,"MSSL- LA66N710706",16.5;66;3.64;3409;7;53
2024-06-05T04:57:41Z,"MSSL- LA66N710706",16.4;66;3.64;3410;7;57
2024-06-05T05:17:41Z,"MSSL- LA66N710706",16.3;66;3.64;3411;7;36
2024-06-05T05:37:40Z,"MSSL- LA66N710706",16.2;66;3.64;3412;7;37
2024-06-05T05:57:40Z,"MSSL- LA66N710706",16.1;66;3.64;3413;7;52
2024-06-05T06:17:40Z,"MSSL- LA66N710706",16;66;3.64;3414;7;59
2024-06-05T06:37:40Z,"MSSL- LA66N710706",16;66;3.64;3415;7;39
2024-06-05T06:57:39Z,"MSSL- LA66N710706",16;66;3.64;3416;7;36
2024-06-05T07:17:39Z,"MSSL- LA66N710706",16;65;3.64;3417;7;56
2024-06-05T07:37:39Z,"MSSL- LA66N710706",16;65;3.64;3418;7;57
2024-06-05T07:57:39Z,"MSSL- LA66N710706",16;65;3.64;3419;7;37
